,总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),净资产收益率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重(%),非主营比重(%),主营利润比重(%),流动比率(%),速动比率(%),现金比率(%),利息支付倍数(%),资产负债率(%),长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),基本每股收益(元),每股净资产(元),每股经营活动产生的现金流量净额(元),主营业务收入(万元),主营业务利润(万元),营业利润(万元),投资收益(万元),营业外收支净额(万元),利润总额(万元),净利润(万元),净利润(扣除非经常性损益后)(万元),经营活动产生的现金流量净额(万元),现金及现金等价物净增加额(万元),总资产(万元),流动资产(万元),总负债(万元),流动负债(万元),股东权益不含少数股东权益(万元),净资产收益率加权(%),应收账款周转率(次),应收账款周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),存货周转天数(天),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),code
98,2.29,22.21,2.39,10.87,8.33,77.28,7.85,4.88,33.51,4.93,2.29,16.46,12.8,18.31,225.45,0.88,0.8,8.23,314.12,53.6,-1.69,46.4,8.51,104.77,115.5,116.77,15.5,82.05,138.19,106.52,194.52,36.12,14.78,-16.53,7.41,15.68,0.32,1.11,0.95,654571,145357,54554,1886,9921,64475,48655,38199,39171,-60208,2242667,804554,1202003,917508,997416,5.04,1.95,138.33,7.33,1.95,0.3,36.81,887.57,0.93,290.1,0.06,0.02,0.76,0.03,4.27,002411
99,16.61,77.48,18.18,67.35,38.63,21.02,32.26,19.46,96.53,19.43,16.61,77.52,34.57,-0.52,201.54,4.38,3.55,219.48,-3979.52,14.48,,85.52,,492.87,16.94,,,61.56,51.23,15.02,,17.61,48.97,30.34,4.87,9.98,0.97,4.97,0.48,128785.0,99788.0,49747.0,-25.0,-234.0,49513.0,41625.0,41254.0,20691.0,-14895.0,250089.0,140525.0,36221.0,32119.0,213920.0,21.59,3.88,69.61,1.22,0.44,0.17,220.95,527.86,0.95,283.26,0.16,0.08,0.5,0.57,64.42,688363
100,3.19,86.87,2.77,25.34,21.42,12.03,15.9,7.84,12.95,6.13,3.19,87.66,71.62,33.34,404.58,1.7,1.59,22.17,742.18,48.02,1.21,51.98,19.01,437.66,92.39,87.24,26.78,65.85,119.15,79.57,226.93,10.76,925.7,4567.0,-30.7,-24.11,0.17,2.32,-0.04,40053,34795,8579,2846,21,8600,8136,3939,-15535,-20847,199855,76087,95976,44674,103788,6.47,6.93,38.96,0.11,1.2,0.17,2436.82,1550.83,0.36,742.98,-0.39,-0.08,-2.44,-0.16,-34.78,000534
101,6.22,21.26,6.39,8.78,7.93,78.28,6.75,13.08,207.91,13.04,6.22,22.34,13.4,5.89,262.75,1.62,1.28,59.8,3520.68,52.28,0,47.72,0.02,870.43,109.57,41.73,0.03,48.81,41.74,103.8,192.93,5.43,67.57,-3.68,11.99,9.53,1.94,14.86,0.63,5006237.0,1064409.0,396797.0,15548.0,8302.0,405099.0,315952.0,274608.0,102245.0,-3466.0,5431767.0,4349825.0,2839912.0,2689606.0,2415659.0,13.72,3.92,68.81,4.29,10.96,0.95,62.95,285.29,1.16,233.34,0.02,0.02,0.3,0.04,3.8,600332
102,3.27,59.32,3.3,9.73,8.5,39.4,7.54,6.82,67.85,7.18,3.27,36.06,46.28,10.54,701.11,1.08,0.84,13.61,351.86,54.51,1.2,45.49,3.61,182.64,119.83,117.11,7.35,73.87,126.41,94.74,225.27,24.53,5.94,-8.93,6.04,2.87,0.64,9.22,2.25,1295795,768667,110115,12035,-478,109636,91427,80988,210145,-25403,2989857,1270629,1629767,1180680,1339919,6.96,2.15,125.82,1.76,1.14,0.44,153.45,617.43,1.02,263.88,0.16,0.07,2.15,0.13,17.8,002422
103,1.06,58.54,1.08,8.75,8.11,40.48,5.86,2.57,8.49,2.28,1.06,55.85,48.52,-10.52,743.17,1.18,1.03,42.43,192.73,53.41,0.96,46.59,7.17,372.51,114.63,92.95,13.33,69.38,107.25,106.75,192.92,12.06,-5.68,-48.63,0.14,4.93,0.09,5.58,0.11,193371,113196,15675,-1159,-444,15231,12311,9361,758,-104868,1068438,534554,570637,454793,478117,2.61,2.54,106.51,1.42,1.05,0.18,189.83,1467.39,0.36,743.39,0,0,0.07,0,0.17,000566
104,4.37,50.16,4.57,11.1,9.3,48.7,8.73,7.63,74.56,8.59,4.37,54.02,37.75,3.43,515.91,1.44,1.08,68.26,936.59,49.18,0.1,50.82,1.69,218.65,96.76,84.88,3.22,61.41,87.7,79.06,241.47,24.75,6.36,-2.74,12.43,9.47,0.54,1.36,0,902440,452700,83966,-776,3782,87748,57463,53304,107135,124141,1803596,999688,886933,694254,753581,8.15,6.61,40.85,1.83,0.85,0.52,147.61,516.06,0.98,276.24,0.12,0.06,1.36,0.12,15.43,600420
105,15.9,91.44,17.63,25.9,18.78,7.22,16.56,25.28,63.07,25.22,15.9,92.8,66.67,3.78,469.29,2.1,1.95,103.31,-5602.1,36.96,,63.04,,294.94,58.64,,,63.56,42.66,55.14,,21.19,965.77,4451.91,296.25,332.13,0.63,4.56,-0.4,353571,323316,66414,120,2482,68895,58617,56084,45525,25064,368211,269191,136102,127996,231910,28.15,4.81,56.11,1.33,3.24,1.06,202.37,253.54,1.48,181.92,0.13,0.12,0.78,0.33,35.57,002755
106,2.27,78.85,2.24,30.74,23.49,20.33,20.11,2.49,10.43,2.86,2.27,51.1,54.56,1.86,338.77,3.06,2.81,180.9,-6659.31,20.52,0,79.48,0,191.03,25.81,650.27,0,77.52,60.77,21.28,110.92,0,39.09,47.5,11.93,1.75,0.08,3.08,1.1,79748,62882,18735,519,-174,18562,12037,11420,5514,-32497,705919,364966,144822,119404,482510,2.54,1.68,160.81,0.61,0.59,0.11,440.82,2419.35,0.2,1318.36,0.07,0.01,0.34,0.04,4.62,300142
107,2.22,87.18,1.78,12.88,9.86,11.72,7.84,2.52,8.63,2.52,2.22,65.15,63.59,46.53,885.89,6.16,5.92,79.08,-3990.36,11.89,0,88.11,0,517.72,13.5,129.5,0,75.67,47.56,10.7,128.98,0,-17.35,-65.42,-32.79,-33.25,0.09,0.97,0.15,52409,45692,5168,2410,-10,5158,4110,2830,6593,-22728,184972,107463,22001,17440,162971,2,4.49,60.09,1.42,0.29,0.23,189.66,1190.48,0.4,676.86,0.13,0.04,1.6,0.3,37.8,300204
108,4.45,21.17,4.4,10.56,9.61,78.15,8.32,4.34,28.51,5.1,4.45,33.34,9.36,12.32,227.43,3.8,3.34,41.36,-1535.46,12.58,0.0,87.42,0.0,439.23,14.38,74.45,0.0,81.38,70.14,11.65,392.99,15.56,38.74,-44.56,6.08,2.58,0.24,2.74,0.87,101001,21384,9704,1460,-302,9403,6982,5797,13565,5649,188598,72943,23717,19209,160780,4.45,7.6,35.53,8.48,1.24,0.53,31.83,509.92,1.35,200,0.13,0.07,1.61,0.57,70.62,002365
109,8.66,55.9,8.47,20.49,16.42,42.79,13.32,12.19,71.86,12.91,8.66,57.16,37.93,3.53,332.6,2.37,1.72,84.68,-25694.72,32.88,0.05,67.12,1.78,264.67,48.99,63.52,2.59,60.08,65.21,38.02,360.44,23.67,0.52,14.59,1.76,9.56,0.64,7.58,2.56,315112,176141,51731,642,1228,52959,37332,32209,44704,-25147,484455,272428,159301,114992,306162,10.79,10.51,25.68,1.73,2.0,0.64,155.7,424.26,1.09,247.46,0.14,0.09,1.07,0.28,38.88,002737
110,1.68,51.08,1.76,14.12,11.21,48.32,8.95,3.41,8.56,2.46,1.68,38.83,30.93,-7.54,452.89,1.75,1.57,30.19,365.51,31.96,0.13,68.04,2.8,88.16,46.97,71.47,3.95,66.82,74.41,45.67,314.18,57.45,-35.48,-16.85,-0.76,-9.69,0.1,1.43,0,76347,38995,8561,-699,50,8610,8017,6949,19556,-12616,407715,201292,130296,115301,234901,4.32,1.09,247.32,2.02,0.72,0.2,133.9,1368.47,0.37,729.93,0.26,0.05,2.86,0.15,16.96,002030
111,6.94,61.28,7.1,43.22,22.74,37.97,20.35,7.65,17.28,7.65,6.94,61.21,13.9,4.99,269.41,6.81,5.09,188.27,-2111.81,9.28,,90.72,,373.95,10.23,,,72.19,40.59,10.23,,24.17,23.11,54.15,73.27,67.34,0.17,2.26,0.02,31344.0,19206.0,7127.0,354.0,2.0,7129.0,6377.0,5545.0,654.0,-4590.0,91884.0,58047.0,8529.0,8527.0,83355.0,7.95,2.39,112.75,0.95,0.42,0.35,283.61,774.08,0.55,493.69,0.02,0.01,0.1,0.08,7.67,688166
112,10.56,71.79,11.29,34.16,25.05,27.22,19.83,13.69,83,13.43,10.56,71.75,44.74,0.17,288.06,1.78,1.26,84.81,-6314.84,21.37,0.32,78.63,5.74,396.27,27.18,73.69,8.42,53.02,80.11,26.42,249.99,20.42,24.92,39.15,16.02,24.1,0.83,4.38,1.49,49919,35837,12503,83,-62,12441,9916,9017,18060,-695,93731,34690,20030,19471,72441,14.28,10.13,26.64,1.41,1.88,0.57,191.71,474.18,1.45,186.8,0.36,0.19,1.82,0.9,92.75,603811
113,4.7,30.68,4.63,11.35,9.98,68.62,8.14,10.18,75.83,9.67,4.7,33.16,18.38,1.86,308.26,2.16,1.84,24.55,489.05,51.39,0.11,48.61,4.05,345.54,105.74,57.44,7.69,58.8,62.22,74.8,270.6,13.56,8.2,-17.63,7.94,0.46,0.75,8.2,0.2,1409207,432380,140693,3044,-430,140263,113204,106969,126239,-113908,2441049,1702843,1254568,788665,1112054,10.39,1.62,167.01,3.93,2.78,0.57,68.68,475.02,0.81,333.83,0.09,0.05,1.1,0.1,16.01,600535
114,5.44,50.51,5.6,25.48,19.37,48.29,16.74,7.23,42.75,7.67,5.44,67.51,26.7,7.97,260.2,1.79,1.5,32.04,1362.22,29.11,0,70.89,0,272.62,41.06,51.38,0,82.57,75.38,36.73,437.33,0,17.86,39.75,0.74,5.36,0.36,1.97,0.38,103312,52180,20013,1559,40,20053,14465,13160,17018,-2703,317888,148019,92530,82767,199946,7.27,2.53,106.72,1.99,0.78,0.33,135.45,807.17,0.73,371.29,0.16,0.05,0.98,0.18,20.56,300119
115,7.59,33.73,9.75,25.16,19.75,65.52,16.71,9.02,118.26,9.02,7.59,35.25,11.37,1.63,172.61,3.88,3.37,114.79,6194.76,15.91,0,84.09,0,419.8,18.93,74.7,0,67.38,49.75,17.82,411.97,20.53,10.14,31.24,108.47,86.95,1.21,10.66,0.82,66073,22283,13052,353,-143,12909,11038,10578,9470,21267,145504,84641,23155,21802,122348,9.76,6.75,40.01,4.09,1.76,0.58,65.98,462.41,1.13,237.97,0.14,0.07,0.86,0.41,43.44,603351
116,2.09,67.74,2.24,6.73,6.37,30.56,5.81,4.39,9.29,4.16,2.09,41.42,61.54,4.79,1073.63,1,0.85,21.71,254.19,49.64,0,50.36,0,232.45,98.59,69.06,0,75.59,103.63,94.49,188.52,0,22.51,-21.89,5.86,16.33,0.09,2.52,0.3,129903,87990,8276,473,-80,8196,7605,5239,13054,-8667,360289,172271,178862,171424,173081,4.43,2.3,117.48,1.38,0.77,0.39,195.91,700.75,0.86,312.83,0.1,0.04,1.73,0.07,7.62,300006
117,4.64,74.93,4.82,10.13,8.66,23.39,7.21,8.27,12.83,6.4,4.64,78.89,60.24,-0.21,866.91,2.48,2.12,147.18,-2642.29,27.47,0.0,72.53,0.0,147.18,37.88,105.57,0.0,73.01,50.94,35.06,139.93,26.02,14.71,-1.53,3.02,7.47,0.14,1.29,0.45,64198,48102,5560,0,-12,5549,5191,4946,8721,5067,99831,62950,27427,25382,62792,8.43,5.78,46.68,1.7,0.55,0.67,158.6,403.89,1.08,250.46,0.14,0.09,1.88,0.32,34.36,002107
118,3.25,39.23,3.34,8.54,7.68,59.73,6.47,4.61,35.65,4.17,3.25,40.14,27.64,7.92,519.37,2.34,1.73,61.45,-4588.97,22.11,0.02,77.89,0.55,202.56,28.39,64.79,0.7,61.69,65.24,27.69,445.78,38.6,4.21,-30.74,0.46,5.14,0.38,12.34,0.08,531945,208689,40859,3860,-677,40181,36014,28868,33913,-12455,1058740,520735,234131,222515,781782,4.65,3.84,70.25,2.49,0.88,0.52,108.43,523.66,1.07,252.29,0.06,0.03,0.99,0.14,15.24,600216
119,8.39,78.18,8.64,74.94,39.39,21.39,33.69,8.86,108.06,8.86,8.39,78.14,30.71,5.6,198.63,15.15,13.16,304.35,-4308.78,5.34,0.02,94.66,1.52,617.1,5.64,17.6,1.6,58.68,30.33,4.97,1699.29,14.93,21.48,7.84,11.19,10.84,1.09,6.7,-0.02,29138,22781,11477,650,-8,11469,9816,8461,7948,-33736,116977,83397,6244,5504,110732,9.2,3.12,86.45,0.65,1.07,0.26,414.43,1053.04,0.35,770.11,0.27,0.07,0.81,1.27,144.41,300642
120,5.12,63.86,5.21,64.21,37.42,35.47,31.57,5.28,12.16,5.27,5.12,38.1,22.01,2.19,171.03,16.14,9.41,473.06,-3967.23,2.79,0.0,97.21,0.0,171.3,2.87,60.38,0.0,44.04,64.5,2.38,193.1,28.14,35.96,-1.04,3.1,2.24,0.12,5.34,1.24,191578,122344,71683,1714,-148,71535,60595,60354,63038,42702,1181123,440601,32972,27291,1146946,5.42,2.44,110.61,0.39,0.91,0.17,699.12,1634.38,0.46,586.19,0.33,0.05,1.04,1.91,230.98,002252
121,4.56,84.3,4.57,20.14,17.24,14.66,14.36,4.77,26.07,4.69,4.56,85.42,67.37,8.4,503.9,24.87,22.15,898,-1244.4,2.64,,97.36,,4758.93,2.72,,,32.57,41.5,2.46,,2.03,-6.48,-39.95,8.92,6.59,0.26,8.21,0.57,87884,74090,15149,1680,-445,14703,12672,11851,12272,2232,276701,164905,7315,6630,265611,4.88,4.21,64.14,0.73,9.41,0.32,371.24,849.06,0.51,529,0.14,0.04,0.97,1.68,185.09,300485
122,8.84,59.98,9.12,33.11,24.46,38.64,20.76,9.19,116.48,10.73,8.84,62.0,33.47,2.16,246.45,3.75,3.44,105.43,-8112.06,17.61,0,82.39,0.06,367.15,21.37,62.58,0.08,70.6,52.46,18.37,489.76,22.51,2.8,-5.26,4.15,3.12,0.66,3.3,0.86,131494,78865,32157,847,-157,32000,15449,15093,9653,-52006,308661,175239,54341,46728,168185,9.22,5.69,47.49,3.7,1.24,0.44,72.89,614.61,0.78,345.84,0.07,0.03,0.35,0.18,20.66,000915
123,5.84,53.8,6.4,60.86,49.74,45.02,41.11,9.27,13,9.71,5.84,54.47,38.82,76.76,103.98,0.77,0.64,32.58,5624,39.82,-2.38,60.18,13.25,1105.96,66.16,110.72,18.05,41.05,135.11,62.31,264.17,5.38,27.25,19.26,-35.12,-10.95,0.12,2.14,-0.15,24670,13923,12271,9304,494,12765,9301,1958,5613,-8343,173547,32432,69099,42085,100349,9.76,4.21,64.17,1.98,1.51,0.16,136.21,1734.1,0.74,363.44,0.23,0.03,0.55,0.08,13.34,600530
124,16.19,41.48,19.92,38.5,27.56,58.06,23,34.27,110.18,34.27,16.19,57.89,11.54,-2.19,153.79,1.47,1,19.62,4262.79,52.76,0,47.24,0,685.96,111.7,24.6,0,69.0,50.63,109.65,230.51,0,119.35,62.25,34.79,74.68,1.1,67.64,40.17,766617,317988,211298,556.0,-4525,206773,176294,179771,56292,30291,1088934,828525,574550,564039,514384,36.76,2.39,113.08,2.02,1.48,0.87,133.79,311.67,1.19,227.2,0.07,0.05,0.32,0.1,9.98,300122
125,4.05,61.6,4.24,9.74,8.58,37.72,7.1,6.3,21.9,6.31,4.05,66.48,49.69,-0.53,717.99,1.54,1.18,36.45,2150.47,35.89,0,64.11,0,675.1,55.99,37.95,0,40.54,69.97,55.98,531.26,9.53,22.55,10.81,8.82,28.52,0.22,2.34,0.02,88864,54737,7624,-41,-0,7624,6181,6105,1398,-9037,155879,85959,55948,55945,98166,6.51,3.7,73.01,1.9,3.79,0.6,142.32,452.56,1.02,264.29,0.02,0.01,0.22,0.03,2.5,600513
126,-2.86,64.13,-3,-12.68,-13.88,34.71,-15.92,-6.14,-18.7,-6.09,-2.86,65.24,76.09,-50.68,-451.85,1.59,1.41,62.09,-119.2,52.99,0.07,47.01,1.32,357.24,112.73,103.07,2.74,69.64,105.97,69.94,297.28,15.47,-30.76,-261.99,-3.67,14.06,-0.16,-0.1,-0.02,103311,66251,-14338,7756,-324,-14662,-14294,-23069,4416,60754,574273,288198,304313,181221,232829,-5.95,1.39,193.65,1.22,0.86,0.19,222.19,1433.12,0.38,715.04,0.04,0.01,2.72,0.01,2.44,000908
127,0.91,41.02,0.93,2.62,2.73,58.01,1.36,3.68,21.95,3.64,0.91,40.71,38.5,-7.3,1605.74,0.92,0.58,19.52,203.67,75.16,-2.02,24.84,9.44,137.55,302.56,124.91,27.55,60.97,172.39,287.03,127.71,18.01,16.12,-26.28,3.88,11.02,0.22,2.12,0.05,899132,368823,24536,-110,-1566,22969,12386,7931,10882,-12683,1350802,772330,1015249,835580,336629,3.69,5.67,47.61,1.85,2.57,0.68,145.92,396.36,1.19,227.33,0.01,0.01,0.89,0.01,1.3,600129
128,6.5,64.18,6.35,26.4,19.13,34.57,16.66,7.55,79.86,9.04,6.5,65.71,39.04,3.41,324.67,2.46,2.22,153.43,-1195.69,28.04,0.0,71.96,0.0,405.93,38.97,52.54,0.0,50.87,51.87,35.45,353.74,17.16,7.58,19.37,18.62,10.62,0.4,2.97,0.12,929078,596250,177700,319,5950,183649,77869,73159,178185,-133075,2379585,1491442,667271,607000,1031137,7.76,4.28,63.11,2.27,1.52,0.38,118.96,708.85,0.59,457.55,0.19,0.07,1.15,0.27,29.36,600380
129,8.1,62.49,8.33,16.75,14.3,36.07,12.53,17.15,34.51,17.01,8.1,69.48,48.58,6.49,433.3,0.68,0.6,22.08,3546.84,52.38,-0.04,47.62,0.65,332.56,109.98,136.94,1.35,84.77,138.81,106.72,184.91,21.63,43.31,27.89,11.88,23.66,0.36,214.95,0.19,298631,186627,42718,2443,352,43071,38319,24170,34650,-10013,461938,156574,241944,231772,223415,18.01,4.48,60.22,6.77,1.01,0.66,39.91,406.2,1.69,160.13,0.12,0.08,0.93,0.14,14.95,002653
130,2.36,74.6,2.43,11.36,10.04,23.76,8.79,2.91,11.81,2.91,2.36,77.61,60.78,3.28,762.05,2.24,1.93,41.06,7350.54,18.86,,81.14,,391.84,23.25,,,74.09,71.77,22.94,,21.41,-33.94,-60.08,-0.3,8.84,0.12,2.39,0.28,21499,16039,2159,123,-54,2105,1890,1933,-6057,-14551,80164,33482,15120,14921,65044,2.88,2.23,120.86,1.1,0.98,0.28,245.05,977.91,0.61,441.68,-0.28,-0.08,-3.21,-0.4,-40.59,002898
131,0.47,39.67,0.48,1.7,1.74,58.96,1.08,1.67,5.34,1.56,0.47,40.7,38.21,20.98,2363.85,0.75,0.55,12.89,135.74,69.87,-0.49,30.13,7.1,70.49,231.86,155.73,19.08,67.66,192.44,210.63,154.32,42.94,13.36,19.44,2.5,2.99,0.06,2.96,-0.1,802605,318409,13933,3288,-463,13470,9153,6059,59767,7598,1845880,775491,1289663,1040431,549712,1.67,6.23,43.35,2.32,0.68,0.44,116.51,611.83,1.06,254.21,0.07,0.03,6.87,0.05,5.74,600812
132,1.46,42.86,1.5,3.81,3.6,56.1,3,4.7,20.08,4.72,1.46,44.73,37.83,0.71,1183.6,0.75,0.61,21.49,403.91,69.14,-0.08,30.86,1.2,138.91,224,163.6,3.75,52.52,169.97,209.1,146.47,23.27,7.67,12.51,8.84,4.48,0.2,5.25,0.2,604827,259221,21745,24,156,21901,17534,16061,-17469,21059,1248060,593331,862857,790452,372814,4.66,3.14,85.87,2.89,1.43,0.5,93.42,540.11,1.05,257.29,-0.03,-0.01,-0.96,-0.02,-2.21,000597
133,1.24,35.45,1.19,4.65,4.52,63.93,3.65,2.52,5.66,2.48,1.24,35.99,27.51,10.55,827.84,2.1,1.69,51.38,184.15,50.01,0.65,49.99,20.73,306.55,100.03,54.91,29.31,62.48,77.68,99.8,195.56,16.31,4.52,497.48,-12.28,-3.61,0.06,1.55,0,88850,31500,4016,612,-211,3805,3291,1521,-8192,-27665,261895,160190,130966,76366,130646,2.47,1.86,145.22,1.87,1.14,0.33,144.5,828.73,0.53,505.15,-0.09,-0.03,-2.52,-0.06,-10.73,600222
134,6.46,25.29,6.74,19.79,17.64,74.07,14.08,7.97,54.21,7.79,6.46,25.25,13.51,6.95,144.84,3.39,3.06,131.39,-8510.29,16.99,0.0,83.01,0.16,351.65,20.47,51.29,0.2,52.15,56.9,18.75,476.22,23.31,-15.9,75.28,10.69,8.35,0.47,4.13,0.23,193997,49058,34224,2708,-354,33870,23638,13133,30344,-10447,422627,223007,71801,65790,296642,8.31,6.08,44.41,6.38,1.27,0.48,42.31,564.5,0.87,311.67,0.16,0.07,1.11,0.42,46.12,000919
135,7.46,70.71,7.09,12.9,11.41,28.14,9.31,9.58,110.38,10.04,7.46,68.56,58.16,-4.17,626.69,2.85,2.4,179.02,-731.6,25.68,0.0,74.32,0.0,420.34,34.55,40.19,0.0,51.99,40.08,33.12,294.03,16.82,20.58,-8.63,102.24,53.59,1,6.53,1.4,106703,75453,12173,-369,-133,12040,9040,8376,13740,-830,133142,93486,34191,32772,94341,9.75,6.61,40.88,1.87,3.15,0.76,144.38,354.47,1.06,254.91,0.13,0.1,1.38,0.4,41.93,002940
136,6,42.15,6.19,11.63,10.72,56.9,8.76,8.55,58.98,8.5,6,51.56,33,22.51,399.06,2.45,1.75,65.44,-13635.34,29.34,0.01,70.66,0.39,766.52,41.53,47.24,0.55,69.06,47.5,38.98,354.8,10.8,10.42,12.37,10.51,6.52,0.58,3.09,0,517748,218246,55505,13125,-815,54690,44506,41645,27433,-11482,755449,501915,221664,205104,520422,8.77,3.48,77.61,2.13,0.22,0.71,126.74,382.22,1.06,255.51,0.05,0.04,0.61,0.12,13.38,600329
137,1.61,32.74,1.6,6.7,5.99,66.73,6.95,2.63,20.85,3.32,1.61,47.12,28.53,49.63,509.98,1.22,0.99,21.2,210.96,51.45,0.79,48.55,5.51,108.03,105.96,114.11,10.19,74.26,127.06,75.87,252.99,32.02,7.55,16.76,2.74,-3.11,0.14,2.21,1.7,198320,64932,11871,5457,862,12732,9219,4016,4782,-5932,856181,328006,440476,268254,350160,2.65,2.07,130.38,2.16,0.47,0.23,124.86,1169.84,0.55,490.02,0.02,0.01,0.35,0.01,1.78,300147
138,3.97,29.19,4.19,22.12,18.12,69.13,16.11,4.73,29.59,4.76,3.97,30.67,10.73,23.84,161.87,6.24,5.87,150.93,-8232.03,16.52,0.12,83.48,5.59,389.46,19.79,48.17,6.28,43.2,51.39,17.66,653.29,23.12,-13.07,-40.5,2.95,15.48,0.29,3.31,0.25,22049,6436,3994,966,-18,3976,3528,2391,6491,5485,89456,51078,14777,8185,74562,4.74,4.45,60.74,3.95,0.74,0.26,68.32,1038.86,0.44,611.69,0.29,0.07,1.83,0.44,79.31,002868
139,15.43,82.82,16.06,40.36,27.58,15.55,24.24,22.5,160.21,22.5,15.43,85.12,53.01,3.21,292.34,2.46,2.31,105.35,-9203.98,31.41,0.02,68.59,0.43,249.84,45.8,68.98,0.61,73.54,63.68,33.35,341.67,27.22,-2.85,-0.24,14.23,11.88,1.6,3.55,0.32,538599,446070,148564,878,4020,152585,130556,123918,178240,45150,845900,476478,265737,193488,580163,23.05,2.74,98.61,2.71,1.79,0.66,99.5,407.49,1.18,228.66,0.33,0.21,1.37,0.67,92.12,600566
140,5.98,44.2,6.33,20.66,19.56,54.86,17.68,16.87,152.22,16.68,5.98,46.07,38.58,98.57,226.76,0.83,0.62,17.75,526.73,64.16,-1.05,35.84,8.35,93.63,179.03,141.18,18.89,66.41,174.07,150.52,178.48,36.44,6.5,449.69,11.87,10.96,1.3,5.67,-0.08,831170,367415,162563,160243,-534,162029,125499,-40395,61364,23012,2459214,925123,1577885,1121344,743835,15.68,4.56,59.19,2.14,0.72,0.36,126.1,754.4,1.08,249.15,0.07,0.03,0.42,0.04,5.47,600267
141,0.16,36.92,0.18,2.64,2.48,62.16,0.95,0.26,1.29,0.26,0.16,27.07,30.81,17.58,1489.62,8.59,7.8,516.87,157.87,38.76,0.14,61.24,6.1,225.57,63.29,77.71,9.06,60.88,85.46,19.03,840.11,21.51,-24.37,-95.89,9.1,36.48,0.01,0.0,0.26,72508,26767,1797,316,0,1797,691,-702,-4082,73654,442360,210852,171453,24557,269722,0.26,1.73,156.04,2.48,0.95,0.19,108.74,1437.7,0.43,624.71,-0.06,-0.01,-5.9,-0.02,-16.62,002370
142,8.99,63.55,9.38,26.55,19.54,35.35,17.51,13.14,67.52,13.11,8.99,18.12,40.14,20.59,312.5,2.07,1.85,27.15,-25641.59,31.46,0.0,68.54,0.0,144.28,45.9,89.1,0.0,74.8,54.86,43.89,130.5,18.48,25.22,43.98,0.85,9.16,0.71,1.36,0,279552,177662,54635,9489,2217,56852,48897,37408,41588,-4417,544658,339878,171361,163836,372084,13.52,6.11,44.2,2.73,1.49,0.54,98.75,504.11,0.87,310.74,0.15,0.08,0.85,0.24,25.38,002020
143,6.76,81.76,6.78,20.64,17.34,16.66,13.29,10.34,119.26,10.34,6.76,83.57,65.2,4.47,474.8,1.12,0.88,35.08,2126.15,34.59,1.19,65.41,4.18,705.4,52.89,98.04,6.01,65.28,104.31,49.6,287.01,9.1,10.29,10.5,-2.11,5.06,1.21,12.68,1.77,1024236,837431,177618,9132,-1244,176374,134904,123864,190775,42266,2013779,639956,696658,569086,1304131,9.9,6.93,38.94,1.22,3.53,0.51,220.61,529.41,1.63,166.12,0.19,0.09,1.4,0.27,33.52,603858
144,9.89,50.66,11.3,42.16,27.29,49.18,24.54,16,62.43,16,9.89,50.08,16.39,2.9,182.77,2.32,0.66,22.89,8826.8,38.19,,61.81,,521.13,61.8,,,67.03,21.99,60.32,,11.7,40.14,34.11,20.74,42.44,0.62,3.65,-0.8,182796,92596,49893,696,771,50664,44854,43700,-64203,-14622,453680,392024,173280,169127,280400,17.14,6.42,42.04,0.38,2.46,0.46,713.72,586.32,0.54,499.08,-0.35,-0.14,-1.43,-0.37,-37.96,603707
145,3.27,71.95,3.29,10.54,9.38,26.8,7.9,6.72,14.29,6.7,3.27,65.66,61.12,-0.57,765.24,0.69,0.59,38.49,439.54,51.23,0.03,48.77,0.5,221.35,105.04,73.71,0.77,76.12,140.5,93.08,256.14,0,0.38,-0.18,3.33,2.61,0.14,3.64,1.38,397693,286138,37295,-310,97,37392,31031,28152,71126,38114,960551,302349,492091,436051,462061,6.93,5.85,46.14,2.39,0.76,0.42,112.85,647.79,1.36,198.22,0.18,0.07,2.27,0.14,16.31,002437
146,3.35,36.54,3.22,19.08,14.79,62.47,12.55,4.52,25.01,4.52,3.35,37.15,14.27,1.84,246.41,2.35,1.93,143.78,4258.41,25.86,0.13,74.14,3.93,245.28,34.88,62.24,5.04,74.6,65.54,34.8,379.37,29.05,29.26,46.35,3.63,-1.44,0.25,2.82,0.24,108150,39517,15990,249,47,16037,13572,12433,16726,-22011,404861,208139,104694,88540,300160,4.62,3.51,76.9,2.11,0.52,0.26,127.73,1051.4,0.45,604.3,0.15,0.04,1.23,0.16,18.89,300363
